a : 515.0000, 0 -> 3
b : -757.0000, 0 -> 3
a : 368.0000, 1 -> 1
b : -572.0000, 1 -> 7
a : 510.0000, 2 -> 2
b : 629.0000, 2 -> 3
a : 780.0000, 3 -> 3
b : -637.0000, 3 -> 7
a : -490.0000, 4 -> 7
b : -552.0000, 4 -> 5
a : 1.0000, 5 -> 1
b : 448.0000, 5 -> 5
a : 972.0000, 6 -> 3
b : 194.0000, 6 -> 1
a : 32.0000, 7 -> 1
b : -279.0000, 7 -> 6
a : -313.0000, 0 -> 0
a : -814.0000, 1 -> 2
b : -515.0000, 2 -> 5
a : -411.0000, 3 -> 1
a : 793.0000, 4 -> 2
a : -36.0000, 5 -> 3
b : 739.0000, 6 -> 0
a : -101.0000, 7 -> 7
b : 73.0000, 0 -> 4
