a : -440.0000, 0 -> 5
b : 979.0000, 0 -> 7
a : -456.0000, 1 -> 4
b : -187.0000, 1 -> 2
a : 191.0000, 2 -> 5
b : 542.0000, 2 -> 7
a : 228.0000, 3 -> 2
b : 258.0000, 3 -> 7
a : -563.0000, 4 -> 3
b : -847.0000, 4 -> 5
a : 960.0000, 5 -> 5
b : 213.0000, 5 -> 7
a : -672.0000, 6 -> 1
b : -72.0000, 6 -> 4
a : -614.0000, 7 -> 4
b : 835.0000, 7 -> 0
b : 355.0000, 0 -> 0
b : -76.0000, 1 -> 3
a : -130.0000, 2 -> 7
b : -121.0000, 3 -> 6
b : -830.0000, 4 -> 6
b : -871.0000, 5 -> 6
b : -211.0000, 6 -> 5
a : 305.0000, 7 -> 6
