a : 743.0000, 0 -> 5
b : -409.0000, 0 -> 4
a : 642.0000, 1 -> 1
b : 773.0000, 1 -> 7
a : 873.0000, 2 -> 2
b : 994.0000, 2 -> 5
a : -894.0000, 3 -> 3
b : -725.0000, 3 -> 5
a : 521.0000, 4 -> 7
b : 774.0000, 4 -> 7
a : 174.0000, 5 -> 1
b : 408.0000, 5 -> 4
a : -237.0000, 6 -> 0
b : 629.0000, 6 -> 6
a : 706.0000, 7 -> 5
b : -551.0000, 7 -> 2
a : 927.0000, 0 -> 3
a : -31.0000, 1 -> 5
b : 661.0000, 2 -> 7
b : -561.0000, 3 -> 3
b : -37.0000, 4 -> 2
a : 126.0000, 5 -> 5
b : 781.0000, 6 -> 3
b : 168.0000, 7 -> 1
a : -661.0000, 7 -> 6
