a : 934.0000, 0 -> 5
b : 749.0000, 0 -> 4
a : -539.0000, 1 -> 5
b : 808.0000, 1 -> 3
a : 693.0000, 2 -> 7
b : -485.0000, 2 -> 0
a : -136.0000, 3 -> 1
b : 245.0000, 3 -> 3
a : 556.0000, 4 -> 6
b : 928.0000, 4 -> 2
a : 317.0000, 5 -> 2
b : -493.0000, 5 -> 7
a : 859.0000, 6 -> 2
b : 390.0000, 6 -> 3
a : 571.0000, 7 -> 4
b : -719.0000, 7 -> 7
a : -876.0000, 0 -> 0
b : 821.0000, 1 -> 5
a : 359.0000, 2 -> 5
a : 11.0000, 3 -> 5
b : -93.0000, 4 -> 6
b : -722.0000, 5 -> 0
a : 376.0000, 6 -> 3
b : 641.0000, 7 -> 1
