a : 641.0000, 0 -> 7
b : 242.0000, 0 -> 5
c : 298.0000, 0 -> 3
d : -387.0000, 0 -> 6
a : 284.0000, 1 -> 7
b : 786.0000, 1 -> 0
c : 961.0000, 1 -> 6
d : 313.0000, 1 -> 5
a : -944.0000, 2 -> 3
b : 878.0000, 2 -> 6
c : -190.0000, 2 -> 2
d : -55.0000, 2 -> 5
a : -714.0000, 3 -> 0
b : 568.0000, 3 -> 1
c : -727.0000, 3 -> 2
d : -840.0000, 3 -> 5
a : 716.0000, 4 -> 0
b : 829.0000, 4 -> 5
c : -518.0000, 4 -> 3
d : 33.0000, 4 -> 1
a : -17.0000, 5 -> 7
b : 663.0000, 5 -> 3
c : 165.0000, 5 -> 5
d : 125.0000, 5 -> 0
a : -900.0000, 6 -> 1
b : -662.0000, 6 -> 2
c : -319.0000, 6 -> 4
d : 777.0000, 6 -> 2
a : -810.0000, 7 -> 2
b : -261.0000, 7 -> 5
c : 468.0000, 7 -> 5
d : -773.0000, 7 -> 0
b : 794.0000, 0 -> 3
c : -866.0000, 0 -> 6
c : 35.0000, 1 -> 1
b : -533.0000, 1 -> 4
b : -276.0000, 2 -> 0
d : -938.0000, 2 -> 1
a : 281.0000, 3 -> 6
a : -800.0000, 3 -> 3
a : -958.0000, 4 -> 5
a : 343.0000, 4 -> 4
a : -322.0000, 5 -> 0
a : -972.0000, 5 -> 6
a : 942.0000, 6 -> 2
c : -804.0000, 6 -> 6
d : -583.0000, 7 -> 7
d : -311.0000, 7 -> 4
