a : 937.0000, 0 -> 0
b : 355.0000, 0 -> 2
c : 930.0000, 0 -> 0
d : 99.0000, 0 -> 2
a : 12.0000, 1 -> 0
b : 773.0000, 1 -> 0
c : -994.0000, 1 -> 0
d : 184.0000, 1 -> 0
a : -473.0000, 2 -> 2
b : -610.0000, 2 -> 0
c : 658.0000, 2 -> 0
d : -696.0000, 2 -> 0
a : 874.0000, 3 -> 0
b : -223.0000, 3 -> 3
c : 25.0000, 3 -> 0
d : 12.0000, 3 -> 3
a : -460.0000, 0 -> 2
d : -19.0000, 0 -> 0
d : -673.0000, 1 -> 3
b : 540.0000, 1 -> 3
d : 282.0000, 2 -> 2
b : 286.0000, 2 -> 2
d : -501.0000, 3 -> 2
a : -747.0000, 3 -> 1
a : -742.0000, 2 -> 3
