a : 519.0000, 0 -> 3
b : -863.0000, 0 -> 7
c : 949.0000, 0 -> 2
d : -63.0000, 0 -> 5
a : 214.0000, 1 -> 0
b : 618.0000, 1 -> 2
c : 35.0000, 1 -> 4
d : 34.0000, 1 -> 5
a : -969.0000, 2 -> 3
b : 131.0000, 2 -> 6
c : 538.0000, 2 -> 2
d : 580.0000, 2 -> 0
a : -428.0000, 3 -> 5
b : 341.0000, 3 -> 2
c : 476.0000, 3 -> 6
d : -70.0000, 3 -> 7
a : 165.0000, 4 -> 2
b : 944.0000, 4 -> 0
c : 667.0000, 4 -> 3
d : -752.0000, 4 -> 4
a : 416.0000, 5 -> 6
b : 800.0000, 5 -> 4
c : -524.0000, 5 -> 6
d : 979.0000, 5 -> 3
a : -440.0000, 6 -> 5
b : -699.0000, 6 -> 1
c : -167.0000, 6 -> 5
d : -514.0000, 6 -> 7
a : -719.0000, 7 -> 7
b : 590.0000, 7 -> 5
c : -341.0000, 7 -> 2
d : 88.0000, 7 -> 0
d : -836.0000, 0 -> 6
b : -761.0000, 0 -> 0
b : -668.0000, 1 -> 6
a : -513.0000, 1 -> 5
b : 201.0000, 2 -> 2
a : -175.0000, 2 -> 4
d : 349.0000, 3 -> 0
b : -472.0000, 3 -> 7
c : 955.0000, 4 -> 5
c : -913.0000, 4 -> 1
b : -20.0000, 5 -> 3
a : 663.0000, 5 -> 5
a : -268.0000, 6 -> 6
d : 845.0000, 6 -> 3
c : 947.0000, 7 -> 5
d : -737.0000, 7 -> 2
