a : 681.0000, 0 -> 7
b : 475.0000, 0 -> 5
a : -636.0000, 1 -> 2
b : -639.0000, 1 -> 2
a : -991.0000, 2 -> 5
b : -618.0000, 2 -> 0
a : 833.0000, 3 -> 4
b : 552.0000, 3 -> 4
a : 236.0000, 4 -> 1
b : -266.0000, 4 -> 4
a : -188.0000, 5 -> 4
b : 802.0000, 5 -> 3
a : -34.0000, 6 -> 5
b : -546.0000, 6 -> 2
a : -988.0000, 7 -> 6
b : 751.0000, 7 -> 2
a : 35.0000, 0 -> 1
b : 135.0000, 1 -> 5
a : 241.0000, 2 -> 1
b : 756.0000, 3 -> 2
a : -14.0000, 4 -> 5
b : -103.0000, 5 -> 7
a : -2.0000, 6 -> 2
a : 69.0000, 7 -> 4
