a : 796.0000, 0 -> 4
b : -541.0000, 0 -> 2
c : 672.0000, 0 -> 0
d : -794.0000, 0 -> 2
a : -496.0000, 1 -> 0
b : -464.0000, 1 -> 0
c : -558.0000, 1 -> 7
d : 570.0000, 1 -> 1
a : 426.0000, 2 -> 7
b : -842.0000, 2 -> 7
c : 412.0000, 2 -> 0
d : 127.0000, 2 -> 2
a : 921.0000, 3 -> 1
b : -422.0000, 3 -> 0
c : -500.0000, 3 -> 1
d : -898.0000, 3 -> 6
a : 241.0000, 4 -> 3
b : 423.0000, 4 -> 2
c : 646.0000, 4 -> 4
d : 626.0000, 4 -> 2
a : -155.0000, 5 -> 7
b : -964.0000, 5 -> 5
c : -272.0000, 5 -> 5
d : 765.0000, 5 -> 1
a : 303.0000, 6 -> 0
b : -137.0000, 6 -> 5
c : -106.0000, 6 -> 3
d : -455.0000, 6 -> 7
a : -457.0000, 7 -> 5
b : -224.0000, 7 -> 5
c : 767.0000, 7 -> 6
d : 240.0000, 7 -> 0
b : -968.0000, 0 -> 3
a : -998.0000, 0 -> 1
b : 772.0000, 1 -> 1
d : -727.0000, 1 -> 3
b : -237.0000, 2 -> 2
a : -813.0000, 2 -> 2
d : 57.0000, 3 -> 5
a : 235.0000, 3 -> 7
b : -155.0000, 4 -> 6
b : 195.0000, 4 -> 7
c : 159.0000, 5 -> 1
d : 64.0000, 5 -> 3
c : -530.0000, 6 -> 0
d : -145.0000, 6 -> 6
c : -938.0000, 7 -> 7
b : 23.0000, 7 -> 3
