a : 942.0000, 0 -> 3
b : -475.0000, 0 -> 3
c : 210.0000, 0 -> 3
d : -400.0000, 0 -> 0
a : -775.0000, 1 -> 2
b : 130.0000, 1 -> 2
c : 814.0000, 1 -> 1
d : 417.0000, 1 -> 0
a : -901.0000, 2 -> 3
b : -85.0000, 2 -> 3
c : -933.0000, 2 -> 3
d : -9.0000, 2 -> 2
a : 766.0000, 3 -> 0
b : 419.0000, 3 -> 3
c : 600.0000, 3 -> 2
d : -684.0000, 3 -> 0
b : -289.0000, 0 -> 2
d : 137.0000, 0 -> 3
b : -324.0000, 1 -> 1
a : -489.0000, 1 -> 1
d : 333.0000, 2 -> 0
b : 706.0000, 2 -> 2
c : -129.0000, 3 -> 1
d : -701.0000, 3 -> 1
