a : 789.0000, 0 -> 1
b : -657.0000, 0 -> 0
c : -616.0000, 0 -> 0
d : 950.0000, 0 -> 2
a : 262.0000, 1 -> 2
b : -126.0000, 1 -> 2
c : 371.0000, 1 -> 0
d : 743.0000, 1 -> 1
a : 717.0000, 2 -> 1
b : 270.0000, 2 -> 3
c : -72.0000, 2 -> 0
d : -182.0000, 2 -> 3
a : 530.0000, 3 -> 1
b : -431.0000, 3 -> 3
c : -641.0000, 3 -> 3
d : -290.0000, 3 -> 1
d : -479.0000, 0 -> 0
d : -51.0000, 0 -> 1
a : -905.0000, 1 -> 1
d : -792.0000, 1 -> 0
b : 6.0000, 2 -> 0
c : -834.0000, 2 -> 3
d : 326.0000, 3 -> 3
c : -292.0000, 3 -> 1
