a : -230.0000, 0 -> 7
b : -596.0000, 0 -> 0
a : 920.0000, 1 -> 2
b : -549.0000, 1 -> 3
a : 694.0000, 2 -> 3
b : -683.0000, 2 -> 2
a : 107.0000, 3 -> 4
b : -173.0000, 3 -> 5
a : -366.0000, 4 -> 4
b : 966.0000, 4 -> 4
a : 175.0000, 5 -> 1
b : -781.0000, 5 -> 3
a : 791.0000, 6 -> 6
b : 312.0000, 6 -> 4
a : 518.0000, 7 -> 4
b : -430.0000, 7 -> 7
a : 849.0000, 0 -> 6
a : 66.0000, 1 -> 0
b : -456.0000, 2 -> 5
b : 386.0000, 3 -> 0
b : 109.0000, 4 -> 0
b : -925.0000, 5 -> 6
a : 953.0000, 6 -> 1
b : 141.0000, 7 -> 0
