a : 359.0000, 0 -> 0
b : -398.0000, 0 -> 3
c : 788.0000, 0 -> 0
d : -7.0000, 0 -> 2
a : -571.0000, 1 -> 1
b : -940.0000, 1 -> 1
c : -17.0000, 1 -> 0
d : 619.0000, 1 -> 2
a : 96.0000, 2 -> 2
b : 7.0000, 2 -> 0
c : 903.0000, 2 -> 0
d : -106.0000, 2 -> 2
a : 736.0000, 3 -> 3
b : -644.0000, 3 -> 1
c : -104.0000, 3 -> 2
d : -601.0000, 3 -> 2
c : 772.0000, 0 -> 2
d : 830.0000, 0 -> 3
c : -232.0000, 1 -> 1
a : -149.0000, 1 -> 0
b : 174.0000, 2 -> 2
c : 459.0000, 2 -> 1
a : -337.0000, 3 -> 2
c : 74.0000, 3 -> 3
