a : 144.0000, 0 -> 1
b : -585.0000, 0 -> 3
c : -172.0000, 0 -> 3
d : -298.0000, 0 -> 3
a : -736.0000, 1 -> 3
b : 719.0000, 1 -> 2
c : 509.0000, 1 -> 1
d : 159.0000, 1 -> 3
a : -572.0000, 2 -> 2
b : -394.0000, 2 -> 1
c : 453.0000, 2 -> 2
d : 714.0000, 2 -> 2
a : 270.0000, 3 -> 3
b : 87.0000, 3 -> 2
c : -159.0000, 3 -> 1
d : -387.0000, 3 -> 1
c : -561.0000, 0 -> 2
d : -225.0000, 0 -> 0
c : -223.0000, 1 -> 0
b : 900.0000, 1 -> 1
d : 514.0000, 2 -> 0
b : -740.0000, 2 -> 0
a : 359.0000, 3 -> 1
b : 269.0000, 3 -> 3
