a : -38.0000, 0 -> 3
b : -676.0000, 0 -> 1
c : 48.0000, 0 -> 2
d : -915.0000, 0 -> 5
a : 59.0000, 1 -> 7
b : 704.0000, 1 -> 0
c : 200.0000, 1 -> 5
d : 92.0000, 1 -> 6
a : -344.0000, 2 -> 5
b : -284.0000, 2 -> 2
c : -154.0000, 2 -> 7
d : 841.0000, 2 -> 1
a : -220.0000, 3 -> 1
b : 980.0000, 3 -> 0
c : -333.0000, 3 -> 0
d : 372.0000, 3 -> 4
a : 524.0000, 4 -> 3
b : 425.0000, 4 -> 7
c : 1000.0000, 4 -> 3
d : -969.0000, 4 -> 4
a : -547.0000, 5 -> 1
b : 471.0000, 5 -> 7
c : -997.0000, 5 -> 6
d : 903.0000, 5 -> 4
a : 480.0000, 6 -> 3
b : -653.0000, 6 -> 3
c : -30.0000, 6 -> 3
d : 404.0000, 6 -> 6
a : 881.0000, 7 -> 2
b : -978.0000, 7 -> 2
c : 428.0000, 7 -> 1
d : -91.0000, 7 -> 6
c : 37.0000, 0 -> 1
d : 691.0000, 0 -> 2
d : -406.0000, 1 -> 7
b : -14.0000, 1 -> 1
c : 493.0000, 2 -> 5
d : 131.0000, 2 -> 6
c : -300.0000, 3 -> 1
a : -139.0000, 3 -> 2
d : 438.0000, 4 -> 5
d : 290.0000, 4 -> 1
d : 516.0000, 5 -> 5
a : -583.0000, 5 -> 2
d : -468.0000, 6 -> 0
c : 550.0000, 6 -> 5
c : -496.0000, 7 -> 6
a : -929.0000, 7 -> 0
