a : 236.0000, 0 -> 2
b : 55.0000, 0 -> 1
c : 773.0000, 0 -> 3
d : 425.0000, 0 -> 2
a : -459.0000, 1 -> 0
b : -228.0000, 1 -> 3
c : -435.0000, 1 -> 6
d : -692.0000, 1 -> 5
a : -493.0000, 2 -> 3
b : -381.0000, 2 -> 1
c : -927.0000, 2 -> 3
d : -635.0000, 2 -> 2
a : 241.0000, 3 -> 7
b : -467.0000, 3 -> 3
c : -692.0000, 3 -> 1
d : -775.0000, 3 -> 3
a : 147.0000, 4 -> 4
b : 360.0000, 4 -> 6
c : 321.0000, 4 -> 1
d : 1000.0000, 4 -> 5
a : -52.0000, 5 -> 6
b : 657.0000, 5 -> 0
c : 69.0000, 5 -> 4
d : -575.0000, 5 -> 4
a : 809.0000, 6 -> 0
b : -500.0000, 6 -> 3
c : 391.0000, 6 -> 3
d : -851.0000, 6 -> 7
a : 723.0000, 7 -> 1
b : -677.0000, 7 -> 6
c : -196.0000, 7 -> 7
d : 315.0000, 7 -> 2
b : -354.0000, 0 -> 0
d : 976.0000, 0 -> 3
d : -700.0000, 1 -> 1
c : 938.0000, 1 -> 1
d : -750.0000, 2 -> 0
c : -299.0000, 2 -> 6
a : -328.0000, 3 -> 4
d : -504.0000, 3 -> 0
c : -464.0000, 4 -> 4
c : -388.0000, 4 -> 6
a : 822.0000, 5 -> 2
b : 690.0000, 5 -> 5
d : 65.0000, 6 -> 4
c : -148.0000, 6 -> 1
b : -628.0000, 7 -> 3
d : -611.0000, 7 -> 6
