a : -374.0000, 0 -> 3
b : -211.0000, 0 -> 1
a : -499.0000, 1 -> 1
b : 619.0000, 1 -> 4
a : 785.0000, 2 -> 1
b : -173.0000, 2 -> 2
a : -708.0000, 3 -> 7
b : 298.0000, 3 -> 5
a : 312.0000, 4 -> 4
b : 266.0000, 4 -> 2
a : 279.0000, 5 -> 1
b : -88.0000, 5 -> 4
a : 426.0000, 6 -> 6
b : 432.0000, 6 -> 1
a : 784.0000, 7 -> 2
b : 774.0000, 7 -> 4
a : -123.0000, 0 -> 1
a : -909.0000, 1 -> 7
a : 905.0000, 2 -> 2
a : -316.0000, 3 -> 1
b : -442.0000, 4 -> 0
a : 577.0000, 5 -> 3
a : 359.0000, 6 -> 3
b : 240.0000, 7 -> 7
b : -553.0000, 1 -> 6
