a : 561.0000, 0 -> 1
b : -493.0000, 0 -> 2
c : -474.0000, 0 -> 1
d : -665.0000, 0 -> 0
a : 791.0000, 1 -> 2
b : 480.0000, 1 -> 1
c : 436.0000, 1 -> 3
d : 839.0000, 1 -> 2
a : 157.0000, 2 -> 1
b : -744.0000, 2 -> 3
c : 272.0000, 2 -> 3
d : 935.0000, 2 -> 3
a : -666.0000, 3 -> 3
b : 967.0000, 3 -> 0
c : 18.0000, 3 -> 1
d : -865.0000, 3 -> 2
c : -336.0000, 0 -> 0
b : -144.0000, 0 -> 0
d : -394.0000, 1 -> 1
b : 888.0000, 1 -> 2
c : 754.0000, 2 -> 2
c : -409.0000, 2 -> 0
c : -305.0000, 3 -> 0
a : 728.0000, 3 -> 2
