a : -560.0000, 0 -> 2
b : -566.0000, 0 -> 3
c : -914.0000, 0 -> 2
d : 120.0000, 0 -> 0
a : -627.0000, 1 -> 0
b : 968.0000, 1 -> 2
c : 961.0000, 1 -> 2
d : 801.0000, 1 -> 1
a : -186.0000, 2 -> 0
b : 416.0000, 2 -> 2
c : -975.0000, 2 -> 2
d : 16.0000, 2 -> 0
a : -26.0000, 3 -> 0
b : -386.0000, 3 -> 3
c : 93.0000, 3 -> 1
d : 805.0000, 3 -> 3
b : 680.0000, 0 -> 1
a : 845.0000, 0 -> 3
d : 894.0000, 1 -> 2
c : -868.0000, 1 -> 1
a : 62.0000, 2 -> 3
a : 205.0000, 2 -> 1
d : -598.0000, 3 -> 0
a : 975.0000, 3 -> 1
