a : 465.0000, 0 -> 3
b : -149.0000, 0 -> 4
a : 347.0000, 1 -> 7
b : -68.0000, 1 -> 2
a : 238.0000, 2 -> 3
b : 372.0000, 2 -> 4
a : 77.0000, 3 -> 1
b : 950.0000, 3 -> 7
a : 746.0000, 4 -> 4
b : -607.0000, 4 -> 1
a : 300.0000, 5 -> 6
b : 918.0000, 5 -> 2
a : -306.0000, 6 -> 2
b : 687.0000, 6 -> 4
a : 450.0000, 7 -> 7
b : -374.0000, 7 -> 7
b : -681.0000, 0 -> 5
b : -751.0000, 1 -> 1
a : -780.0000, 2 -> 6
b : -669.0000, 3 -> 5
a : 564.0000, 4 -> 1
a : 16.0000, 5 -> 0
a : -311.0000, 6 -> 1
b : 837.0000, 7 -> 0
