a : 858.0000, 0 -> 5
b : 671.0000, 0 -> 3
a : 447.0000, 1 -> 4
b : -698.0000, 1 -> 5
a : -399.0000, 2 -> 0
b : -299.0000, 2 -> 7
a : 195.0000, 3 -> 6
b : -8.0000, 3 -> 1
a : -307.0000, 4 -> 3
b : -344.0000, 4 -> 4
a : 315.0000, 5 -> 1
b : -574.0000, 5 -> 6
a : 255.0000, 6 -> 3
b : 644.0000, 6 -> 3
a : -247.0000, 7 -> 4
b : -952.0000, 7 -> 1
b : 266.0000, 0 -> 1
b : -302.0000, 1 -> 2
b : -61.0000, 2 -> 6
a : -946.0000, 3 -> 7
a : -242.0000, 4 -> 2
b : -919.0000, 5 -> 4
a : -986.0000, 6 -> 4
a : -540.0000, 7 -> 5
