a : 388.0000, 0 -> 1
b : -345.0000, 0 -> 0
c : -527.0000, 0 -> 3
d : 295.0000, 0 -> 4
a : 331.0000, 1 -> 4
b : 308.0000, 1 -> 1
c : -616.0000, 1 -> 5
d : 171.0000, 1 -> 7
a : 249.0000, 2 -> 0
b : 320.0000, 2 -> 5
c : -250.0000, 2 -> 4
d : 422.0000, 2 -> 6
a : -82.0000, 3 -> 2
b : -58.0000, 3 -> 4
c : 995.0000, 3 -> 1
d : -448.0000, 3 -> 7
a : -600.0000, 4 -> 0
b : 160.0000, 4 -> 4
c : 317.0000, 4 -> 4
d : -951.0000, 4 -> 2
a : 265.0000, 5 -> 4
b : 209.0000, 5 -> 2
c : -574.0000, 5 -> 7
d : 689.0000, 5 -> 1
a : -994.0000, 6 -> 0
b : -796.0000, 6 -> 2
c : -170.0000, 6 -> 5
d : 48.0000, 6 -> 5
a : 499.0000, 7 -> 4
b : -62.0000, 7 -> 4
c : 546.0000, 7 -> 3
d : -830.0000, 7 -> 1
c : -302.0000, 0 -> 5
a : -193.0000, 0 -> 5
b : 316.0000, 1 -> 2
a : 655.0000, 1 -> 2
b : 577.0000, 2 -> 0
a : -879.0000, 2 -> 6
b : -649.0000, 3 -> 0
c : 294.0000, 3 -> 4
c : 538.0000, 4 -> 5
b : -639.0000, 4 -> 0
b : 821.0000, 5 -> 0
a : -913.0000, 5 -> 5
c : 802.0000, 6 -> 7
d : -464.0000, 6 -> 6
c : 840.0000, 7 -> 6
b : -64.0000, 7 -> 2
