a : -429.0000, 0 -> 0
b : -128.0000, 0 -> 4
c : 193.0000, 0 -> 5
d : -305.0000, 0 -> 0
a : 401.0000, 1 -> 5
b : -992.0000, 1 -> 4
c : 129.0000, 1 -> 0
d : 564.0000, 1 -> 2
a : -524.0000, 2 -> 1
b : -521.0000, 2 -> 6
c : -69.0000, 2 -> 3
d : -579.0000, 2 -> 4
a : 201.0000, 3 -> 0
b : -314.0000, 3 -> 5
c : 77.0000, 3 -> 4
d : -2.0000, 3 -> 6
a : -60.0000, 4 -> 0
b : -939.0000, 4 -> 0
c : 404.0000, 4 -> 6
d : 856.0000, 4 -> 7
a : 923.0000, 5 -> 0
b : -34.0000, 5 -> 5
c : 563.0000, 5 -> 1
d : 195.0000, 5 -> 2
a : -256.0000, 6 -> 6
b : -474.0000, 6 -> 0
c : 311.0000, 6 -> 2
d : 925.0000, 6 -> 1
a : 917.0000, 7 -> 3
b : -51.0000, 7 -> 0
c : 598.0000, 7 -> 4
d : -216.0000, 7 -> 0
a : 202.0000, 0 -> 4
b : -509.0000, 0 -> 1
d : -189.0000, 1 -> 1
d : -866.0000, 1 -> 3
d : -619.0000, 2 -> 6
b : 522.0000, 2 -> 2
d : 477.0000, 3 -> 5
b : 814.0000, 3 -> 4
a : -478.0000, 4 -> 2
d : 164.0000, 4 -> 1
b : 11.0000, 5 -> 0
d : -720.0000, 5 -> 1
a : -428.0000, 6 -> 1
c : -524.0000, 6 -> 1
c : -347.0000, 7 -> 3
a : 143.0000, 7 -> 0
