a : 512.0000, 0 -> 0
b : 677.0000, 0 -> 3
c : 182.0000, 0 -> 0
d : -253.0000, 0 -> 1
a : 909.0000, 1 -> 2
b : 438.0000, 1 -> 3
c : 757.0000, 1 -> 3
d : -410.0000, 1 -> 2
a : 326.0000, 2 -> 2
b : 505.0000, 2 -> 3
c : -425.0000, 2 -> 3
d : -313.0000, 2 -> 2
a : 85.0000, 3 -> 1
b : 951.0000, 3 -> 0
c : 90.0000, 3 -> 1
d : -101.0000, 3 -> 0
c : -642.0000, 0 -> 2
c : -275.0000, 0 -> 3
d : -622.0000, 1 -> 3
b : 534.0000, 1 -> 2
c : -732.0000, 2 -> 2
b : 789.0000, 2 -> 0
c : -24.0000, 3 -> 0
b : -135.0000, 3 -> 1
