a : -968.0000, 0 -> 4
b : 589.0000, 0 -> 3
a : -32.0000, 1 -> 3
b : 156.0000, 1 -> 7
a : -288.0000, 2 -> 1
b : -391.0000, 2 -> 3
a : -340.0000, 3 -> 0
b : 588.0000, 3 -> 4
a : -416.0000, 4 -> 4
b : -265.0000, 4 -> 5
a : 23.0000, 5 -> 1
b : -561.0000, 5 -> 5
a : 262.0000, 6 -> 4
b : 638.0000, 6 -> 0
a : 524.0000, 7 -> 7
b : -1.0000, 7 -> 0
b : -688.0000, 0 -> 1
a : 60.0000, 1 -> 1
a : -319.0000, 2 -> 5
a : 408.0000, 3 -> 5
b : -965.0000, 4 -> 1
a : 455.0000, 5 -> 6
a : 40.0000, 6 -> 7
a : 296.0000, 7 -> 1
a : -362.0000, 6 -> 2
