a : 22.0000, 0 -> 4
b : 190.0000, 0 -> 5
c : 700.0000, 0 -> 6
d : -179.0000, 0 -> 0
a : 882.0000, 1 -> 5
b : -171.0000, 1 -> 7
c : 235.0000, 1 -> 6
d : 406.0000, 1 -> 6
a : 214.0000, 2 -> 0
b : 246.0000, 2 -> 7
c : -99.0000, 2 -> 1
d : -802.0000, 2 -> 4
a : -902.0000, 3 -> 5
b : 897.0000, 3 -> 4
c : -215.0000, 3 -> 6
d : 461.0000, 3 -> 7
a : -748.0000, 4 -> 7
b : 27.0000, 4 -> 6
c : -509.0000, 4 -> 3
d : 455.0000, 4 -> 1
a : -925.0000, 5 -> 5
b : -921.0000, 5 -> 1
c : -763.0000, 5 -> 7
d : 401.0000, 5 -> 2
a : 641.0000, 6 -> 7
b : 688.0000, 6 -> 0
c : 880.0000, 6 -> 1
d : -975.0000, 6 -> 4
a : 566.0000, 7 -> 3
b : -253.0000, 7 -> 5
c : 340.0000, 7 -> 0
d : 354.0000, 7 -> 0
b : 508.0000, 0 -> 3
b : -968.0000, 0 -> 7
b : -585.0000, 1 -> 5
c : 863.0000, 1 -> 4
d : 280.0000, 2 -> 7
d : 238.0000, 2 -> 6
a : 884.0000, 3 -> 0
b : -547.0000, 3 -> 0
c : 368.0000, 4 -> 4
a : -660.0000, 4 -> 4
c : -123.0000, 5 -> 4
c : 872.0000, 5 -> 0
b : 723.0000, 6 -> 3
b : 111.0000, 6 -> 1
c : 943.0000, 7 -> 3
d : -712.0000, 7 -> 5
