a : 604.0000, 0 -> 3
b : 326.0000, 0 -> 0
c : -236.0000, 0 -> 0
d : 292.0000, 0 -> 3
a : 864.0000, 1 -> 0
b : -491.0000, 1 -> 0
c : -210.0000, 1 -> 1
d : 45.0000, 1 -> 1
a : -416.0000, 2 -> 0
b : -705.0000, 2 -> 0
c : -381.0000, 2 -> 2
d : 891.0000, 2 -> 1
a : -882.0000, 3 -> 3
b : -688.0000, 3 -> 2
c : 37.0000, 3 -> 1
d : 955.0000, 3 -> 3
d : -480.0000, 0 -> 2
b : 431.0000, 0 -> 1
d : -240.0000, 1 -> 3
b : 517.0000, 1 -> 2
b : 395.0000, 2 -> 1
d : 168.0000, 2 -> 2
b : 672.0000, 3 -> 1
b : -742.0000, 3 -> 0
