a : -432.0000, 0 -> 1
b : -581.0000, 0 -> 5
c : -831.0000, 0 -> 1
d : 643.0000, 0 -> 0
a : 49.0000, 1 -> 3
b : -581.0000, 1 -> 7
c : 870.0000, 1 -> 7
d : 793.0000, 1 -> 3
a : 57.0000, 2 -> 1
b : 997.0000, 2 -> 5
c : -154.0000, 2 -> 4
d : -414.0000, 2 -> 4
a : -204.0000, 3 -> 3
b : -867.0000, 3 -> 2
c : 158.0000, 3 -> 3
d : -959.0000, 3 -> 4
a : -976.0000, 4 -> 4
b : -282.0000, 4 -> 2
c : -627.0000, 4 -> 0
d : -478.0000, 4 -> 5
a : 759.0000, 5 -> 3
b : 925.0000, 5 -> 4
c : -903.0000, 5 -> 2
d : -780.0000, 5 -> 6
a : -215.0000, 6 -> 6
b : 406.0000, 6 -> 1
c : -81.0000, 6 -> 0
d : 15.0000, 6 -> 3
a : 813.0000, 7 -> 1
b : 558.0000, 7 -> 6
c : -490.0000, 7 -> 3
d : -982.0000, 7 -> 5
a : 263.0000, 0 -> 4
d : 361.0000, 0 -> 5
d : -900.0000, 1 -> 6
b : -115.0000, 1 -> 3
c : 815.0000, 2 -> 3
a : 490.0000, 2 -> 2
b : 99.0000, 3 -> 4
d : -625.0000, 3 -> 2
a : -390.0000, 4 -> 5
b : -373.0000, 4 -> 6
a : -800.0000, 5 -> 5
c : 915.0000, 5 -> 5
c : -857.0000, 6 -> 6
d : 533.0000, 6 -> 0
d : 208.0000, 7 -> 1
c : 564.0000, 7 -> 7
