a : -741.0000, 0 -> 3
b : 218.0000, 0 -> 6
c : 158.0000, 0 -> 3
d : -465.0000, 0 -> 4
a : -414.0000, 1 -> 5
b : 233.0000, 1 -> 4
c : -137.0000, 1 -> 5
d : -900.0000, 1 -> 4
a : 526.0000, 2 -> 2
b : 123.0000, 2 -> 5
c : 132.0000, 2 -> 1
d : -198.0000, 2 -> 3
a : -578.0000, 3 -> 3
b : 756.0000, 3 -> 5
c : 124.0000, 3 -> 7
d : -685.0000, 3 -> 5
a : 20.0000, 4 -> 4
b : -863.0000, 4 -> 2
c : 991.0000, 4 -> 2
d : -670.0000, 4 -> 5
a : 93.0000, 5 -> 0
b : -725.0000, 5 -> 0
c : 774.0000, 5 -> 5
d : 530.0000, 5 -> 6
a : -537.0000, 6 -> 6
b : 461.0000, 6 -> 4
c : 345.0000, 6 -> 0
d : 640.0000, 6 -> 7
a : 458.0000, 7 -> 7
b : 394.0000, 7 -> 6
c : 199.0000, 7 -> 2
d : -597.0000, 7 -> 7
b : 933.0000, 0 -> 2
a : 362.0000, 0 -> 0
d : -597.0000, 1 -> 5
a : -134.0000, 1 -> 1
a : 255.0000, 2 -> 5
a : 171.0000, 2 -> 3
b : -607.0000, 3 -> 7
d : 1.0000, 3 -> 1
d : -513.0000, 4 -> 0
c : 972.0000, 4 -> 4
d : 708.0000, 5 -> 7
a : -93.0000, 5 -> 3
b : 11.0000, 6 -> 1
a : 923.0000, 6 -> 2
d : -442.0000, 7 -> 4
c : -969.0000, 7 -> 4
