a : -194.0000, 0 -> 2
b : -826.0000, 0 -> 0
c : 806.0000, 0 -> 1
d : -530.0000, 0 -> 2
a : 309.0000, 1 -> 1
b : -149.0000, 1 -> 3
c : 913.0000, 1 -> 2
d : 142.0000, 1 -> 0
a : 162.0000, 2 -> 2
b : -133.0000, 2 -> 0
c : 684.0000, 2 -> 2
d : 264.0000, 2 -> 0
a : 456.0000, 3 -> 3
b : 81.0000, 3 -> 1
c : 227.0000, 3 -> 2
d : 216.0000, 3 -> 2
a : -719.0000, 0 -> 0
d : 971.0000, 0 -> 1
b : 487.0000, 1 -> 2
d : 180.0000, 1 -> 1
b : 609.0000, 2 -> 3
c : 857.0000, 2 -> 3
b : 400.0000, 3 -> 3
b : 202.0000, 3 -> 2
