a : -822.0000, 0 -> 2
b : -543.0000, 0 -> 6
c : 170.0000, 0 -> 7
d : -445.0000, 0 -> 5
a : 634.0000, 1 -> 7
b : 470.0000, 1 -> 0
c : -360.0000, 1 -> 5
d : 161.0000, 1 -> 7
a : -292.0000, 2 -> 7
b : 134.0000, 2 -> 5
c : -750.0000, 2 -> 0
d : 30.0000, 2 -> 2
a : 116.0000, 3 -> 1
b : -523.0000, 3 -> 2
c : -216.0000, 3 -> 1
d : -537.0000, 3 -> 6
a : 873.0000, 4 -> 5
b : 142.0000, 4 -> 3
c : -994.0000, 4 -> 3
d : -978.0000, 4 -> 1
a : -57.0000, 5 -> 1
b : 768.0000, 5 -> 1
c : -113.0000, 5 -> 5
d : -320.0000, 5 -> 2
a : 820.0000, 6 -> 2
b : 874.0000, 6 -> 6
c : 813.0000, 6 -> 6
d : 500.0000, 6 -> 7
a : -401.0000, 7 -> 5
b : -810.0000, 7 -> 7
c : 238.0000, 7 -> 0
d : 838.0000, 7 -> 1
a : -683.0000, 0 -> 5
b : -640.0000, 0 -> 3
b : -21.0000, 1 -> 2
d : 471.0000, 1 -> 2
d : 497.0000, 2 -> 4
a : 619.0000, 2 -> 4
b : -440.0000, 3 -> 3
d : 369.0000, 3 -> 0
a : 68.0000, 4 -> 6
b : -219.0000, 4 -> 5
c : -448.0000, 5 -> 0
d : 176.0000, 5 -> 0
c : 979.0000, 6 -> 5
d : 11.0000, 6 -> 4
d : -874.0000, 7 -> 0
b : 762.0000, 7 -> 3
