a : -406.0000, 0 -> 6
b : 470.0000, 0 -> 1
a : 540.0000, 1 -> 1
b : 316.0000, 1 -> 5
a : -823.0000, 2 -> 2
b : 800.0000, 2 -> 5
a : 611.0000, 3 -> 5
b : -650.0000, 3 -> 6
a : 84.0000, 4 -> 2
b : 871.0000, 4 -> 3
a : 856.0000, 5 -> 4
b : 547.0000, 5 -> 0
a : 513.0000, 6 -> 4
b : -936.0000, 6 -> 4
a : 37.0000, 7 -> 4
b : 974.0000, 7 -> 3
a : -153.0000, 0 -> 0
a : -982.0000, 1 -> 7
a : 507.0000, 2 -> 1
b : 260.0000, 3 -> 5
b : -109.0000, 4 -> 7
b : 369.0000, 5 -> 2
a : -493.0000, 6 -> 0
b : -291.0000, 7 -> 0
