a : -201.0000, 0 -> 4
b : -894.0000, 0 -> 7
c : -184.0000, 0 -> 2
d : 321.0000, 0 -> 4
a : 937.0000, 1 -> 2
b : 305.0000, 1 -> 6
c : -590.0000, 1 -> 7
d : 741.0000, 1 -> 0
a : 295.0000, 2 -> 7
b : -619.0000, 2 -> 4
c : -946.0000, 2 -> 5
d : -206.0000, 2 -> 2
a : -17.0000, 3 -> 6
b : 765.0000, 3 -> 6
c : 431.0000, 3 -> 3
d : 963.0000, 3 -> 7
a : -70.0000, 4 -> 6
b : -491.0000, 4 -> 0
c : 19.0000, 4 -> 6
d : -911.0000, 4 -> 2
a : -930.0000, 5 -> 7
b : 900.0000, 5 -> 2
c : 626.0000, 5 -> 5
d : 667.0000, 5 -> 5
a : -643.0000, 6 -> 5
b : -641.0000, 6 -> 6
c : -535.0000, 6 -> 7
d : 884.0000, 6 -> 6
a : 995.0000, 7 -> 1
b : 1000.0000, 7 -> 4
c : 776.0000, 7 -> 4
d : 319.0000, 7 -> 4
b : -439.0000, 0 -> 3
d : -801.0000, 0 -> 3
d : 230.0000, 1 -> 1
a : 763.0000, 1 -> 1
c : -383.0000, 2 -> 4
a : -387.0000, 2 -> 1
d : 302.0000, 3 -> 0
a : 205.0000, 3 -> 5
b : 516.0000, 4 -> 1
a : -812.0000, 4 -> 1
b : 566.0000, 5 -> 7
b : 987.0000, 5 -> 4
c : -356.0000, 6 -> 5
a : -56.0000, 6 -> 0
b : 184.0000, 7 -> 1
d : -338.0000, 7 -> 6
