a : 504.0000, 0 -> 4
b : 688.0000, 0 -> 6
a : 605.0000, 1 -> 3
b : -670.0000, 1 -> 7
a : 531.0000, 2 -> 0
b : 513.0000, 2 -> 7
a : -533.0000, 3 -> 0
b : 49.0000, 3 -> 7
a : 222.0000, 4 -> 2
b : -691.0000, 4 -> 7
a : -433.0000, 5 -> 0
b : 897.0000, 5 -> 7
a : 587.0000, 6 -> 0
b : 292.0000, 6 -> 5
a : -536.0000, 7 -> 6
b : -183.0000, 7 -> 2
b : -885.0000, 0 -> 0
a : 548.0000, 1 -> 0
b : -252.0000, 2 -> 3
a : -742.0000, 3 -> 4
a : 571.0000, 4 -> 3
b : 237.0000, 5 -> 5
b : 555.0000, 6 -> 2
a : 307.0000, 7 -> 3
a : -407.0000, 5 -> 1
