a : -937.0000, 0 -> 1
b : -783.0000, 0 -> 4
a : -49.0000, 1 -> 6
b : -477.0000, 1 -> 2
a : 876.0000, 2 -> 7
b : 167.0000, 2 -> 6
a : 874.0000, 3 -> 3
b : 977.0000, 3 -> 7
a : -980.0000, 4 -> 6
b : -30.0000, 4 -> 3
a : -225.0000, 5 -> 7
b : 820.0000, 5 -> 5
a : 814.0000, 6 -> 1
b : 528.0000, 6 -> 7
a : 132.0000, 7 -> 0
b : -553.0000, 7 -> 3
a : -738.0000, 0 -> 2
a : 749.0000, 1 -> 5
a : -367.0000, 2 -> 4
a : 494.0000, 3 -> 0
b : 684.0000, 4 -> 6
b : 605.0000, 5 -> 2
a : 445.0000, 6 -> 4
b : 883.0000, 7 -> 4
