a : 742.0000, 0 -> 0
b : 1.0000, 0 -> 1
c : 10.0000, 0 -> 1
d : -307.0000, 0 -> 1
a : 546.0000, 1 -> 1
b : -728.0000, 1 -> 2
c : 157.0000, 1 -> 0
d : 631.0000, 1 -> 0
a : -231.0000, 2 -> 0
b : 336.0000, 2 -> 3
c : 285.0000, 2 -> 3
d : -462.0000, 2 -> 3
a : 462.0000, 3 -> 0
b : -317.0000, 3 -> 2
c : 797.0000, 3 -> 2
d : 50.0000, 3 -> 1
b : -994.0000, 0 -> 0
d : 747.0000, 0 -> 3
b : -871.0000, 1 -> 0
d : 366.0000, 1 -> 2
c : -501.0000, 2 -> 1
a : 691.0000, 2 -> 2
a : 624.0000, 3 -> 1
b : -37.0000, 3 -> 0
