a : -264.0000, 0 -> 0
b : 782.0000, 0 -> 2
c : 281.0000, 0 -> 2
d : -937.0000, 0 -> 2
a : 909.0000, 1 -> 0
b : 371.0000, 1 -> 3
c : -430.0000, 1 -> 0
d : 982.0000, 1 -> 1
a : 988.0000, 2 -> 1
b : 430.0000, 2 -> 0
c : 875.0000, 2 -> 0
d : -925.0000, 2 -> 2
a : 562.0000, 3 -> 1
b : -738.0000, 3 -> 1
c : -809.0000, 3 -> 2
d : -744.0000, 3 -> 3
c : 233.0000, 0 -> 3
a : 73.0000, 0 -> 3
d : 243.0000, 1 -> 3
b : 930.0000, 1 -> 2
a : 707.0000, 2 -> 2
d : 137.0000, 2 -> 0
d : 437.0000, 3 -> 0
a : 718.0000, 3 -> 3
