a : -837.0000, 0 -> 6
b : 466.0000, 0 -> 5
c : 585.0000, 0 -> 6
d : 315.0000, 0 -> 5
a : -811.0000, 1 -> 3
b : 203.0000, 1 -> 6
c : -844.0000, 1 -> 3
d : 226.0000, 1 -> 4
a : 277.0000, 2 -> 1
b : 360.0000, 2 -> 4
c : -833.0000, 2 -> 6
d : 755.0000, 2 -> 5
a : -673.0000, 3 -> 4
b : 368.0000, 3 -> 5
c : 907.0000, 3 -> 6
d : -684.0000, 3 -> 6
a : 247.0000, 4 -> 1
b : 738.0000, 4 -> 3
c : 435.0000, 4 -> 4
d : 874.0000, 4 -> 4
a : 282.0000, 5 -> 3
b : -682.0000, 5 -> 4
c : -549.0000, 5 -> 7
d : 891.0000, 5 -> 3
a : -939.0000, 6 -> 1
b : 663.0000, 6 -> 3
c : -624.0000, 6 -> 0
d : -52.0000, 6 -> 0
a : 13.0000, 7 -> 5
b : 84.0000, 7 -> 1
c : -134.0000, 7 -> 7
d : -311.0000, 7 -> 4
b : -211.0000, 0 -> 6
b : 738.0000, 0 -> 0
c : 7.0000, 1 -> 7
b : -485.0000, 1 -> 5
a : -434.0000, 2 -> 6
c : -359.0000, 2 -> 0
a : 23.0000, 3 -> 6
b : 175.0000, 3 -> 1
d : 909.0000, 4 -> 6
a : -831.0000, 4 -> 6
d : 79.0000, 5 -> 0
b : -268.0000, 5 -> 3
d : 293.0000, 6 -> 6
d : 38.0000, 6 -> 2
c : -528.0000, 7 -> 0
b : 147.0000, 7 -> 7
