a : -291.0000, 0 -> 5
b : -161.0000, 0 -> 5
c : -935.0000, 0 -> 7
d : 219.0000, 0 -> 7
a : -25.0000, 1 -> 7
b : -918.0000, 1 -> 0
c : 916.0000, 1 -> 2
d : 796.0000, 1 -> 6
a : -561.0000, 2 -> 4
b : 448.0000, 2 -> 1
c : -834.0000, 2 -> 2
d : -341.0000, 2 -> 3
a : 710.0000, 3 -> 0
b : -525.0000, 3 -> 3
c : -736.0000, 3 -> 5
d : 202.0000, 3 -> 4
a : -739.0000, 4 -> 5
b : -305.0000, 4 -> 6
c : 398.0000, 4 -> 0
d : 571.0000, 4 -> 2
a : 382.0000, 5 -> 1
b : -286.0000, 5 -> 2
c : 366.0000, 5 -> 5
d : -501.0000, 5 -> 4
a : 351.0000, 6 -> 7
b : 216.0000, 6 -> 0
c : 184.0000, 6 -> 1
d : -86.0000, 6 -> 4
a : -347.0000, 7 -> 5
b : -827.0000, 7 -> 6
c : -908.0000, 7 -> 5
d : 225.0000, 7 -> 7
b : 383.0000, 0 -> 0
a : -505.0000, 0 -> 4
d : 944.0000, 1 -> 3
c : -578.0000, 1 -> 1
d : 697.0000, 2 -> 7
c : -844.0000, 2 -> 0
d : -104.0000, 3 -> 0
a : 395.0000, 3 -> 2
c : -699.0000, 4 -> 6
a : -114.0000, 4 -> 0
a : -238.0000, 5 -> 0
b : 868.0000, 5 -> 1
c : -667.0000, 6 -> 5
b : -730.0000, 6 -> 2
a : 791.0000, 7 -> 1
c : -123.0000, 7 -> 1
