a : 229.0000, 0 -> 0
b : 903.0000, 0 -> 2
a : 10.0000, 1 -> 5
b : 419.0000, 1 -> 2
a : -506.0000, 2 -> 3
b : -925.0000, 2 -> 4
a : -930.0000, 3 -> 4
b : 930.0000, 3 -> 7
a : 311.0000, 4 -> 0
b : 293.0000, 4 -> 5
a : 116.0000, 5 -> 7
b : 10.0000, 5 -> 2
a : -742.0000, 6 -> 5
b : -43.0000, 6 -> 5
a : -929.0000, 7 -> 1
b : 385.0000, 7 -> 3
b : -214.0000, 0 -> 4
a : -681.0000, 1 -> 4
b : 327.0000, 2 -> 5
a : -112.0000, 3 -> 2
a : -201.0000, 4 -> 1
b : 136.0000, 5 -> 3
a : -202.0000, 6 -> 4
a : -314.0000, 7 -> 7
a : -741.0000, 7 -> 6
