a : 130.0000, 0 -> 1
b : 160.0000, 0 -> 2
c : 261.0000, 0 -> 3
d : -396.0000, 0 -> 1
a : -685.0000, 1 -> 2
b : -375.0000, 1 -> 1
c : 642.0000, 1 -> 3
d : -535.0000, 1 -> 2
a : -834.0000, 2 -> 3
b : 824.0000, 2 -> 3
c : -456.0000, 2 -> 2
d : 845.0000, 2 -> 2
a : 381.0000, 3 -> 2
b : 796.0000, 3 -> 3
c : -650.0000, 3 -> 1
d : 601.0000, 3 -> 0
c : -939.0000, 0 -> 1
b : 606.0000, 0 -> 3
d : 661.0000, 1 -> 0
c : 578.0000, 1 -> 1
d : 620.0000, 2 -> 3
c : 915.0000, 2 -> 1
d : -539.0000, 3 -> 3
a : 62.0000, 3 -> 3
