a : 613.0000, 0 -> 1
b : -466.0000, 0 -> 0
c : -16.0000, 0 -> 1
d : -857.0000, 0 -> 0
a : 37.0000, 1 -> 1
b : 190.0000, 1 -> 2
c : -400.0000, 1 -> 3
d : 807.0000, 1 -> 2
a : 494.0000, 2 -> 1
b : 594.0000, 2 -> 2
c : 907.0000, 2 -> 2
d : -46.0000, 2 -> 1
a : 938.0000, 3 -> 0
b : 436.0000, 3 -> 2
c : 9.0000, 3 -> 0
d : 990.0000, 3 -> 0
a : -669.0000, 0 -> 2
b : -677.0000, 0 -> 3
d : -179.0000, 1 -> 3
c : 16.0000, 1 -> 1
a : -884.0000, 2 -> 0
d : 299.0000, 2 -> 2
b : -822.0000, 3 -> 3
c : -433.0000, 3 -> 2
