a : -908.0000, 0 -> 1
b : 754.0000, 0 -> 3
c : 792.0000, 0 -> 0
d : 898.0000, 0 -> 3
a : 109.0000, 1 -> 3
b : 311.0000, 1 -> 2
c : 278.0000, 1 -> 0
d : 843.0000, 1 -> 0
a : 186.0000, 2 -> 0
b : -629.0000, 2 -> 1
c : -941.0000, 2 -> 1
d : -996.0000, 2 -> 0
a : -480.0000, 3 -> 2
b : 43.0000, 3 -> 1
c : -578.0000, 3 -> 3
d : 785.0000, 3 -> 1
a : -653.0000, 0 -> 0
b : -413.0000, 0 -> 0
d : 901.0000, 1 -> 2
a : 85.0000, 1 -> 0
c : -956.0000, 2 -> 2
b : 35.0000, 2 -> 3
b : -771.0000, 3 -> 3
c : -874.0000, 3 -> 2
