a : -935.0000, 0 -> 3
b : 790.0000, 0 -> 5
a : 50.0000, 1 -> 5
b : -211.0000, 1 -> 5
a : -23.0000, 2 -> 5
b : -63.0000, 2 -> 6
a : -161.0000, 3 -> 3
b : 961.0000, 3 -> 3
a : 832.0000, 4 -> 4
b : -851.0000, 4 -> 6
a : -232.0000, 5 -> 3
b : -550.0000, 5 -> 0
a : 961.0000, 6 -> 7
b : -83.0000, 6 -> 7
a : -110.0000, 7 -> 3
b : 859.0000, 7 -> 5
a : 561.0000, 0 -> 4
a : 727.0000, 1 -> 2
b : -997.0000, 2 -> 3
a : -865.0000, 3 -> 2
b : -228.0000, 4 -> 1
b : -726.0000, 5 -> 5
b : -256.0000, 6 -> 2
a : 947.0000, 7 -> 5
