a : -9.0000, 0 -> 3
b : 227.0000, 0 -> 1
c : 890.0000, 0 -> 3
d : 978.0000, 0 -> 2
a : 938.0000, 1 -> 2
b : 689.0000, 1 -> 2
c : -622.0000, 1 -> 2
d : -717.0000, 1 -> 3
a : 400.0000, 2 -> 1
b : 965.0000, 2 -> 3
c : 428.0000, 2 -> 2
d : 333.0000, 2 -> 1
a : -60.0000, 3 -> 2
b : 202.0000, 3 -> 3
c : -357.0000, 3 -> 0
d : 385.0000, 3 -> 0
a : 321.0000, 0 -> 1
a : -941.0000, 0 -> 2
d : -581.0000, 1 -> 2
c : 687.0000, 1 -> 0
d : -535.0000, 2 -> 0
c : -665.0000, 2 -> 3
d : 95.0000, 3 -> 3
c : -47.0000, 3 -> 3
