a : 579.0000, 0 -> 2
b : -643.0000, 0 -> 2
c : 793.0000, 0 -> 1
d : -517.0000, 0 -> 1
a : -697.0000, 1 -> 0
b : 705.0000, 1 -> 1
c : -615.0000, 1 -> 1
d : 574.0000, 1 -> 3
a : -36.0000, 2 -> 0
b : -967.0000, 2 -> 3
c : -462.0000, 2 -> 3
d : -545.0000, 2 -> 3
a : -822.0000, 3 -> 2
b : -259.0000, 3 -> 0
c : -212.0000, 3 -> 0
d : 998.0000, 3 -> 0
d : -998.0000, 0 -> 2
b : 995.0000, 0 -> 1
b : -267.0000, 1 -> 2
a : -113.0000, 1 -> 3
d : 467.0000, 2 -> 0
b : 551.0000, 2 -> 1
a : 616.0000, 3 -> 1
b : 603.0000, 3 -> 2
