a : 163.0000, 0 -> 6
b : -198.0000, 0 -> 5
c : -777.0000, 0 -> 4
d : -546.0000, 0 -> 6
a : -591.0000, 1 -> 5
b : 986.0000, 1 -> 5
c : -3.0000, 1 -> 4
d : 312.0000, 1 -> 4
a : 870.0000, 2 -> 5
b : 285.0000, 2 -> 6
c : -293.0000, 2 -> 5
d : 322.0000, 2 -> 0
a : -839.0000, 3 -> 3
b : -74.0000, 3 -> 6
c : 712.0000, 3 -> 2
d : 628.0000, 3 -> 5
a : -453.0000, 4 -> 2
b : 230.0000, 4 -> 1
c : -68.0000, 4 -> 3
d : -866.0000, 4 -> 1
a : 860.0000, 5 -> 0
b : -563.0000, 5 -> 5
c : -654.0000, 5 -> 7
d : -362.0000, 5 -> 3
a : -148.0000, 6 -> 7
b : -635.0000, 6 -> 1
c : -772.0000, 6 -> 0
d : -83.0000, 6 -> 1
a : -71.0000, 7 -> 7
b : -187.0000, 7 -> 7
c : 809.0000, 7 -> 4
d : 710.0000, 7 -> 6
d : -587.0000, 0 -> 4
b : 428.0000, 0 -> 4
b : -786.0000, 1 -> 7
d : 907.0000, 1 -> 1
d : 23.0000, 2 -> 7
c : -432.0000, 2 -> 1
c : 527.0000, 3 -> 6
a : -600.0000, 3 -> 5
b : -614.0000, 4 -> 7
b : 577.0000, 4 -> 3
a : 603.0000, 5 -> 5
d : 830.0000, 5 -> 6
d : -942.0000, 6 -> 3
d : 91.0000, 6 -> 2
d : 516.0000, 7 -> 7
a : 55.0000, 7 -> 2
