a : -209.0000, 0 -> 1
b : -356.0000, 0 -> 1
c : -607.0000, 0 -> 0
d : -58.0000, 0 -> 2
a : 304.0000, 1 -> 1
b : -320.0000, 1 -> 1
c : -120.0000, 1 -> 2
d : 927.0000, 1 -> 0
a : 989.0000, 2 -> 2
b : -756.0000, 2 -> 3
c : 852.0000, 2 -> 1
d : -613.0000, 2 -> 3
a : -816.0000, 3 -> 2
b : -862.0000, 3 -> 1
c : 784.0000, 3 -> 3
d : 895.0000, 3 -> 3
b : 28.0000, 0 -> 2
a : 696.0000, 0 -> 2
a : -182.0000, 1 -> 2
d : 627.0000, 1 -> 3
d : 187.0000, 2 -> 0
b : -212.0000, 2 -> 2
c : 935.0000, 3 -> 0
d : -927.0000, 3 -> 2
