a : -457.0000, 0 -> 2
b : 962.0000, 0 -> 0
c : -886.0000, 0 -> 2
d : 371.0000, 0 -> 1
a : -929.0000, 1 -> 3
b : -120.0000, 1 -> 2
c : -133.0000, 1 -> 0
d : -428.0000, 1 -> 1
a : 327.0000, 2 -> 3
b : 765.0000, 2 -> 3
c : -992.0000, 2 -> 1
d : -868.0000, 2 -> 2
a : -862.0000, 3 -> 1
b : 562.0000, 3 -> 0
c : -205.0000, 3 -> 3
d : 780.0000, 3 -> 1
b : -51.0000, 0 -> 3
b : -639.0000, 0 -> 2
b : -88.0000, 1 -> 0
b : 657.0000, 1 -> 3
b : 306.0000, 2 -> 2
d : 198.0000, 2 -> 1
b : -163.0000, 3 -> 2
c : -63.0000, 3 -> 1
