a : -195.0000, 0 -> 0
b : -673.0000, 0 -> 7
c : -35.0000, 0 -> 3
d : -66.0000, 0 -> 2
a : 860.0000, 1 -> 5
b : -989.0000, 1 -> 5
c : -808.0000, 1 -> 1
d : 543.0000, 1 -> 6
a : 378.0000, 2 -> 2
b : 486.0000, 2 -> 3
c : -946.0000, 2 -> 4
d : -688.0000, 2 -> 6
a : -970.0000, 3 -> 7
b : -502.0000, 3 -> 3
c : -621.0000, 3 -> 7
d : 581.0000, 3 -> 0
a : -831.0000, 4 -> 2
b : -628.0000, 4 -> 5
c : -978.0000, 4 -> 2
d : 579.0000, 4 -> 4
a : -205.0000, 5 -> 1
b : -763.0000, 5 -> 5
c : -766.0000, 5 -> 3
d : 82.0000, 5 -> 0
a : -25.0000, 6 -> 2
b : 279.0000, 6 -> 6
c : -230.0000, 6 -> 7
d : 942.0000, 6 -> 2
a : -813.0000, 7 -> 2
b : 335.0000, 7 -> 5
c : -30.0000, 7 -> 2
d : -689.0000, 7 -> 6
d : 586.0000, 0 -> 1
c : -276.0000, 0 -> 4
b : -968.0000, 1 -> 2
c : -452.0000, 1 -> 0
c : 646.0000, 2 -> 6
b : -322.0000, 2 -> 6
c : 180.0000, 3 -> 5
b : -64.0000, 3 -> 0
c : 764.0000, 4 -> 6
a : -258.0000, 4 -> 3
c : -85.0000, 5 -> 0
d : -679.0000, 5 -> 7
b : -37.0000, 6 -> 4
c : 102.0000, 6 -> 5
b : -413.0000, 7 -> 7
a : 744.0000, 7 -> 7
