a : -157.0000, 0 -> 5
b : -216.0000, 0 -> 1
c : 904.0000, 0 -> 5
d : -441.0000, 0 -> 3
a : 220.0000, 1 -> 1
b : 158.0000, 1 -> 6
c : -549.0000, 1 -> 6
d : -703.0000, 1 -> 0
a : -548.0000, 2 -> 2
b : 59.0000, 2 -> 4
c : -412.0000, 2 -> 1
d : -483.0000, 2 -> 5
a : -347.0000, 3 -> 5
b : -123.0000, 3 -> 7
c : -121.0000, 3 -> 4
d : 162.0000, 3 -> 5
a : 929.0000, 4 -> 5
b : 24.0000, 4 -> 2
c : -268.0000, 4 -> 1
d : -388.0000, 4 -> 0
a : -927.0000, 5 -> 5
b : 752.0000, 5 -> 6
c : -229.0000, 5 -> 6
d : 225.0000, 5 -> 3
a : 686.0000, 6 -> 0
b : 123.0000, 6 -> 0
c : -58.0000, 6 -> 4
d : -830.0000, 6 -> 4
a : 1000.0000, 7 -> 4
b : -116.0000, 7 -> 1
c : -255.0000, 7 -> 2
d : -704.0000, 7 -> 6
c : 36.0000, 0 -> 6
a : -566.0000, 0 -> 4
d : -279.0000, 1 -> 4
c : 491.0000, 1 -> 4
a : -92.0000, 2 -> 3
d : 544.0000, 2 -> 4
b : 886.0000, 3 -> 0
a : 927.0000, 3 -> 2
b : -241.0000, 4 -> 4
b : 972.0000, 4 -> 7
b : -294.0000, 5 -> 3
c : 300.0000, 5 -> 1
b : -816.0000, 6 -> 5
d : 696.0000, 6 -> 1
d : -913.0000, 7 -> 0
c : -351.0000, 7 -> 1
