a : -32.0000, 0 -> 4
b : -26.0000, 0 -> 2
a : -625.0000, 1 -> 0
b : 444.0000, 1 -> 3
a : -878.0000, 2 -> 5
b : 630.0000, 2 -> 0
a : -530.0000, 3 -> 0
b : -299.0000, 3 -> 4
a : 361.0000, 4 -> 2
b : 738.0000, 4 -> 3
a : 515.0000, 5 -> 6
b : 735.0000, 5 -> 0
a : -628.0000, 6 -> 3
b : 569.0000, 6 -> 4
a : 288.0000, 7 -> 3
b : 73.0000, 7 -> 5
a : -45.0000, 0 -> 0
a : -973.0000, 1 -> 2
b : 401.0000, 2 -> 5
b : -426.0000, 3 -> 0
b : -490.0000, 4 -> 2
b : -915.0000, 5 -> 7
a : 574.0000, 6 -> 1
a : 700.0000, 7 -> 1
