a : -958.0000, 0 -> 4
b : -339.0000, 0 -> 7
c : 691.0000, 0 -> 5
d : -268.0000, 0 -> 6
a : -691.0000, 1 -> 6
b : -290.0000, 1 -> 6
c : -396.0000, 1 -> 5
d : -821.0000, 1 -> 3
a : -701.0000, 2 -> 4
b : 563.0000, 2 -> 1
c : -244.0000, 2 -> 6
d : -802.0000, 2 -> 3
a : 351.0000, 3 -> 1
b : -912.0000, 3 -> 0
c : 569.0000, 3 -> 6
d : 736.0000, 3 -> 1
a : 452.0000, 4 -> 5
b : 338.0000, 4 -> 7
c : -165.0000, 4 -> 1
d : -579.0000, 4 -> 2
a : 757.0000, 5 -> 5
b : 291.0000, 5 -> 6
c : 946.0000, 5 -> 5
d : 298.0000, 5 -> 7
a : 759.0000, 6 -> 1
b : 683.0000, 6 -> 6
c : 57.0000, 6 -> 0
d : -332.0000, 6 -> 1
a : -215.0000, 7 -> 3
b : 919.0000, 7 -> 7
c : 568.0000, 7 -> 0
d : -45.0000, 7 -> 0
c : 459.0000, 0 -> 5
b : 279.0000, 0 -> 5
c : -387.0000, 1 -> 0
c : 632.0000, 1 -> 3
c : -891.0000, 2 -> 2
c : -464.0000, 2 -> 0
d : 564.0000, 3 -> 6
d : 252.0000, 3 -> 3
b : -316.0000, 4 -> 0
a : -195.0000, 4 -> 3
d : 772.0000, 5 -> 4
d : 987.0000, 5 -> 0
a : 842.0000, 6 -> 6
d : -454.0000, 6 -> 3
c : 232.0000, 7 -> 5
a : 562.0000, 7 -> 2
