a : -740.0000, 0 -> 1
b : -563.0000, 0 -> 2
c : -328.0000, 0 -> 1
d : -988.0000, 0 -> 1
a : 894.0000, 1 -> 3
b : -631.0000, 1 -> 4
c : -885.0000, 1 -> 5
d : 652.0000, 1 -> 1
a : 686.0000, 2 -> 7
b : -994.0000, 2 -> 3
c : 932.0000, 2 -> 4
d : -301.0000, 2 -> 3
a : 456.0000, 3 -> 1
b : 864.0000, 3 -> 6
c : -497.0000, 3 -> 0
d : -500.0000, 3 -> 2
a : 276.0000, 4 -> 2
b : -938.0000, 4 -> 5
c : 516.0000, 4 -> 1
d : -724.0000, 4 -> 2
a : -79.0000, 5 -> 2
b : 661.0000, 5 -> 1
c : 53.0000, 5 -> 7
d : -659.0000, 5 -> 7
a : -107.0000, 6 -> 0
b : 423.0000, 6 -> 0
c : -586.0000, 6 -> 0
d : 546.0000, 6 -> 2
a : 62.0000, 7 -> 4
b : 313.0000, 7 -> 4
c : 225.0000, 7 -> 7
d : -307.0000, 7 -> 2
b : 941.0000, 0 -> 0
b : 477.0000, 0 -> 7
d : 534.0000, 1 -> 7
a : -248.0000, 1 -> 2
b : -256.0000, 2 -> 2
d : -184.0000, 2 -> 0
d : -623.0000, 3 -> 6
c : -880.0000, 3 -> 7
d : -451.0000, 4 -> 1
b : -407.0000, 4 -> 2
c : -380.0000, 5 -> 0
d : 972.0000, 5 -> 4
c : -844.0000, 6 -> 1
a : 513.0000, 6 -> 5
b : 125.0000, 7 -> 0
d : -380.0000, 7 -> 1
