a : 676.0000, 0 -> 2
b : 172.0000, 0 -> 1
c : -379.0000, 0 -> 2
d : 860.0000, 0 -> 1
a : 545.0000, 1 -> 0
b : 723.0000, 1 -> 3
c : 526.0000, 1 -> 3
d : 407.0000, 1 -> 2
a : 852.0000, 2 -> 3
b : 553.0000, 2 -> 0
c : 804.0000, 2 -> 3
d : 401.0000, 2 -> 1
a : -188.0000, 3 -> 2
b : -479.0000, 3 -> 3
c : -342.0000, 3 -> 0
d : -497.0000, 3 -> 2
c : -981.0000, 0 -> 3
d : -435.0000, 0 -> 0
b : 254.0000, 1 -> 2
c : 386.0000, 1 -> 1
c : -473.0000, 2 -> 1
d : -296.0000, 2 -> 0
a : 2.0000, 3 -> 3
a : -889.0000, 3 -> 1
