a : 726.0000, 0 -> 7
b : -147.0000, 0 -> 4
c : -752.0000, 0 -> 2
d : -827.0000, 0 -> 3
a : 800.0000, 1 -> 0
b : -999.0000, 1 -> 1
c : 577.0000, 1 -> 6
d : 432.0000, 1 -> 7
a : -117.0000, 2 -> 6
b : -645.0000, 2 -> 4
c : 605.0000, 2 -> 2
d : -614.0000, 2 -> 5
a : -958.0000, 3 -> 5
b : -280.0000, 3 -> 5
c : -536.0000, 3 -> 4
d : -410.0000, 3 -> 0
a : 720.0000, 4 -> 5
b : -574.0000, 4 -> 5
c : 212.0000, 4 -> 3
d : 543.0000, 4 -> 6
a : 951.0000, 5 -> 4
b : -51.0000, 5 -> 3
c : -613.0000, 5 -> 2
d : 944.0000, 5 -> 2
a : 410.0000, 6 -> 2
b : 135.0000, 6 -> 6
c : 504.0000, 6 -> 7
d : -437.0000, 6 -> 7
a : -542.0000, 7 -> 4
b : -530.0000, 7 -> 4
c : 190.0000, 7 -> 6
d : -652.0000, 7 -> 0
c : 154.0000, 0 -> 6
d : 4.0000, 0 -> 1
b : -643.0000, 1 -> 4
b : 276.0000, 1 -> 5
d : 607.0000, 2 -> 6
c : 420.0000, 2 -> 1
a : -871.0000, 3 -> 4
b : -847.0000, 3 -> 2
a : -547.0000, 4 -> 3
a : -108.0000, 4 -> 0
d : 187.0000, 5 -> 6
c : -687.0000, 5 -> 5
c : -341.0000, 6 -> 4
b : 821.0000, 6 -> 3
c : 534.0000, 7 -> 4
b : 972.0000, 7 -> 5
