a : 73.0000, 0 -> 2
b : 402.0000, 0 -> 1
c : -842.0000, 0 -> 3
d : 60.0000, 0 -> 0
a : -963.0000, 1 -> 1
b : 679.0000, 1 -> 2
c : 881.0000, 1 -> 2
d : -683.0000, 1 -> 1
a : 962.0000, 2 -> 0
b : 325.0000, 2 -> 1
c : 845.0000, 2 -> 2
d : -163.0000, 2 -> 2
a : 599.0000, 3 -> 1
b : 914.0000, 3 -> 3
c : -399.0000, 3 -> 1
d : 79.0000, 3 -> 0
b : -216.0000, 0 -> 2
b : 372.0000, 0 -> 0
b : 452.0000, 1 -> 1
a : 656.0000, 1 -> 3
a : 453.0000, 2 -> 3
b : -877.0000, 2 -> 0
a : 337.0000, 3 -> 0
a : -429.0000, 3 -> 2
