a : -89.0000, 0 -> 1
b : -33.0000, 0 -> 2
a : 40.0000, 1 -> 6
b : 276.0000, 1 -> 7
a : 456.0000, 2 -> 3
b : -530.0000, 2 -> 1
a : 714.0000, 3 -> 1
b : 776.0000, 3 -> 6
a : -2.0000, 4 -> 1
b : -60.0000, 4 -> 5
a : -63.0000, 5 -> 3
b : -587.0000, 5 -> 4
a : -509.0000, 6 -> 4
b : 639.0000, 6 -> 0
a : 375.0000, 7 -> 2
b : -410.0000, 7 -> 6
b : -499.0000, 0 -> 1
b : 983.0000, 1 -> 3
a : -257.0000, 2 -> 0
b : 836.0000, 3 -> 0
b : 589.0000, 4 -> 1
a : 78.0000, 5 -> 1
a : -121.0000, 6 -> 0
a : -549.0000, 7 -> 1
