a : -798.0000, 0 -> 3
b : -613.0000, 0 -> 0
c : -599.0000, 0 -> 2
d : -910.0000, 0 -> 0
a : 576.0000, 1 -> 0
b : 565.0000, 1 -> 1
c : -260.0000, 1 -> 0
d : 18.0000, 1 -> 3
a : -232.0000, 2 -> 0
b : -212.0000, 2 -> 3
c : -421.0000, 2 -> 2
d : -172.0000, 2 -> 2
a : 409.0000, 3 -> 2
b : 462.0000, 3 -> 3
c : -6.0000, 3 -> 2
d : -583.0000, 3 -> 0
a : -240.0000, 0 -> 0
a : -762.0000, 0 -> 1
c : -546.0000, 1 -> 2
d : 419.0000, 1 -> 0
a : -403.0000, 2 -> 3
c : -453.0000, 2 -> 1
a : 102.0000, 3 -> 3
a : -412.0000, 3 -> 1
