a : -663.0000, 0 -> 2
b : 896.0000, 0 -> 0
a : 735.0000, 1 -> 4
b : 49.0000, 1 -> 2
a : -890.0000, 2 -> 6
b : 542.0000, 2 -> 3
a : -1.0000, 3 -> 3
b : 936.0000, 3 -> 0
a : 256.0000, 4 -> 6
b : -962.0000, 4 -> 6
a : -895.0000, 5 -> 2
b : -479.0000, 5 -> 5
a : 871.0000, 6 -> 3
b : -820.0000, 6 -> 4
a : -545.0000, 7 -> 4
b : 316.0000, 7 -> 1
a : 678.0000, 0 -> 3
b : -436.0000, 1 -> 4
b : -181.0000, 2 -> 5
b : 259.0000, 3 -> 3
a : 422.0000, 4 -> 2
b : -57.0000, 5 -> 0
b : -397.0000, 6 -> 7
a : -674.0000, 7 -> 5
