a : 617.0000, 0 -> 6
b : 556.0000, 0 -> 5
a : -411.0000, 1 -> 1
b : 429.0000, 1 -> 5
a : -630.0000, 2 -> 4
b : -356.0000, 2 -> 5
a : 648.0000, 3 -> 5
b : 983.0000, 3 -> 6
a : 298.0000, 4 -> 5
b : -14.0000, 4 -> 2
a : -173.0000, 5 -> 4
b : 240.0000, 5 -> 1
a : 916.0000, 6 -> 3
b : -771.0000, 6 -> 5
a : -234.0000, 7 -> 4
b : 302.0000, 7 -> 6
b : 782.0000, 0 -> 6
a : -797.0000, 1 -> 2
a : -329.0000, 2 -> 3
a : -835.0000, 3 -> 0
a : -568.0000, 4 -> 1
a : 800.0000, 5 -> 0
b : 151.0000, 6 -> 1
a : 242.0000, 7 -> 5
a : -853.0000, 6 -> 7
