a : -910.0000, 0 -> 5
b : -469.0000, 0 -> 4
a : 397.0000, 1 -> 5
b : -409.0000, 1 -> 7
a : 45.0000, 2 -> 6
b : 559.0000, 2 -> 4
a : -918.0000, 3 -> 7
b : -722.0000, 3 -> 5
a : -983.0000, 4 -> 7
b : 645.0000, 4 -> 2
a : -421.0000, 5 -> 6
b : -964.0000, 5 -> 4
a : 826.0000, 6 -> 2
b : 571.0000, 6 -> 0
a : -230.0000, 7 -> 5
b : 952.0000, 7 -> 4
b : 159.0000, 0 -> 7
a : 226.0000, 1 -> 3
a : -268.0000, 2 -> 1
a : -361.0000, 3 -> 0
a : 547.0000, 4 -> 4
a : 327.0000, 5 -> 0
b : -458.0000, 6 -> 7
a : 104.0000, 7 -> 6
