a : -312.0000, 0 -> 0
b : 480.0000, 0 -> 5
a : -345.0000, 1 -> 2
b : 561.0000, 1 -> 4
a : -921.0000, 2 -> 1
b : 800.0000, 2 -> 3
a : 621.0000, 3 -> 6
b : -872.0000, 3 -> 5
a : 856.0000, 4 -> 1
b : -54.0000, 4 -> 3
a : -430.0000, 5 -> 5
b : -756.0000, 5 -> 0
a : -755.0000, 6 -> 2
b : 65.0000, 6 -> 6
a : -278.0000, 7 -> 4
b : -847.0000, 7 -> 1
b : 634.0000, 0 -> 7
b : 695.0000, 1 -> 3
b : -769.0000, 2 -> 4
a : -984.0000, 3 -> 4
b : -964.0000, 4 -> 6
b : 955.0000, 5 -> 5
b : -134.0000, 6 -> 3
a : 369.0000, 7 -> 2
