a : -713.0000, 0 -> 1
b : 17.0000, 0 -> 2
c : 650.0000, 0 -> 3
d : 630.0000, 0 -> 3
a : -594.0000, 1 -> 2
b : -65.0000, 1 -> 1
c : 659.0000, 1 -> 3
d : -252.0000, 1 -> 2
a : -278.0000, 2 -> 2
b : 595.0000, 2 -> 2
c : -128.0000, 2 -> 1
d : -285.0000, 2 -> 1
a : 541.0000, 3 -> 1
b : -572.0000, 3 -> 1
c : -601.0000, 3 -> 2
d : 970.0000, 3 -> 3
a : 450.0000, 0 -> 3
d : 931.0000, 0 -> 1
b : -850.0000, 1 -> 3
d : -468.0000, 1 -> 0
c : -253.0000, 2 -> 2
a : -275.0000, 2 -> 3
d : 466.0000, 3 -> 2
a : 607.0000, 3 -> 3
